"Location Number","Location Name","Location Type","Address 1","Address 2","City","State","Zip Code","Telephone Number","District","Servicing Locations","Physical Close Date","Last Modified Date","Latitude","Longitude"
"319","HARLEM AND IRVING IL","Store","4100 N Harlem Ave","Harlem Irving Plaza Ste A","Norridge","IL - Illinois","60706","708-453-0141","MM 442 Bucktown","710;87;777;65;610;1372","","11/28/2024","41.95557875","-87.80852036722389"
"1123","KANKAKEE IL","Store","1584 N State Route 50","","Bourbonnais","IL - Illinois","60914","815-932-2995","MM 445 Orland Park","710;87;777;65;610;1372","","11/28/2024","0.0","0.0"
"45","ROCKFORD IL","Store","281 Deane Dr","","Rockford","IL - Illinois","61107","815-395-8405","MM 435 Rockford","710;87;777;65;610;1372","","11/28/2024","42.2710645","-88.981888"
"207","PEORIA IL","Store","5001 N Big Hollow Rd","","Peoria","IL - Illinois","61615","309-689-0277","MM 438 Bloomington","74;87;777;65;610;1372","","11/28/2024","40.7483777","-89.64040956510601"
"49","BLOOMINGTON IL","Store","2103 N Veterans Pkwy","Ste 200","Bloomington","IL - Illinois","61704","309-663-8090","MM 438 Bloomington","74;87;777;65;610;1372","","11/28/2024","40.5098809","-88.95012227260115"
"46","CHAMPAIGN IL","Store","2117 N Prospect Ave","","Champaign","IL - Illinois","61822","217-352-8883","MM 438 Bloomington","74;87;777;65;610;1372","","11/28/2024","40.1420612","-88.26036924900419"
"1426","EDWARDSVILLE IL","Store","6670 Edwardsville Crossing Dr","","Edwardsville","IL - Illinois","62025","618-659-9895","MM 383 Fair Height","74;87;777;65;610;1372","","11/28/2024","38.7882984","-89.95185452964115"
"31","FAIRVIEW HEIGHTS IL","Store","26 Plaza Dr","Marketplace Shopping","Fairview Heights","IL - Illinois","62208","618-398-8190","MM 383 Fair Height","74;87;777;65;610;1372","","11/28/2024","38.5989237","-89.9940776"
"606","FORSYTH IL","Store","1450 Koester Dr","","Forsyth","IL - Illinois","62535","217-875-2418","MM 437 Springfield","74;87;777;65;610;1372","","11/28/2024","39.9156069","-88.95302588977805"
"47","SPRINGFIELD IL","Store","3193 S Veterans Pkwy","","Springfield","IL - Illinois","62704","217-698-8551","MM 437 Springfield","74;87;777;65;610;1372","","11/28/2024","39.7594902","-89.7083008"
"143","CHESTERFIELD MO","Store","178 THF Blvd","","Chesterfield","MO - Missouri","63005","636-536-2303","MM 399 Brentwood","74;87;777;65;610;1372","","11/28/2024","38.6661611","-90.5951519"
"1897","MANCHESTER MO","Store","151 Highlands Blvd Dr","","Manchester","MO - Missouri","63011","636-686-7099","MISCELLANEOUS","74;87;777;65;610;1372","10/28/2023","08/08/2024","0.0","0.0"
"34","BRIDGETON MO","Store","12410 Saint Charles Rock Rd","","Bridgeton","MO - Missouri","63044","314-739-0888","MISCELLANEOUS","74;87;777;65;610;1372","03/04/2023","08/08/2024","38.754102","-90.43240494617713"
"2640","BRIDGETON OUTLET","Store","12410 St Charles Rock Rd","","Bridgeton","MO - Missouri","63044","314-292-0160","MM 399 Brentwood","74;87;777;65;610;1372","","11/28/2024","38.754102","-90.43240494617713"
"30","SOUTH COUNTY MO","Store","7017 S Lindbergh Blvd","","Saint Louis","MO - Missouri","63125","314-487-4999","MM 399 Brentwood","74;87;777;65;610;1372","","11/28/2024","38.5096115","-90.3302830345425"
"833","BRENTWOOD MO","Store","8350 Eager Rd","","Saint Louis","MO - Missouri","63144","314-646-1331","MM 399 Brentwood","74;87;777;65;610;1372","","11/28/2024","38.628311749999995","-90.336913675"
"6506","ST LOUIS CUSTOM","Store","8350 Eager Rd","","Saint Louis","MO - Missouri","63144","999-999-9999","USO HUB","74;87;777;65;610;1372","","08/08/2024","38.628311749999995","-90.336913675"
"32","MID RIVERS MALL MO","Store","5651 South Service Rd","","Saint Peters","MO - Missouri","63376","636-278-4410","MM 399 Brentwood","74;87;777;65;610;1372","","11/28/2024","38.79183084005501","-90.56628697478367"
"63","ST.LOUIS SERVICE","Store","2000 Premier Pkwy","STE 921","Saint Peters","MO - Missouri","63376","314-344-3470","St Louis","74;87;72;65;63","","08/28/2024","38.810815000000005","-90.56506844529684"
"1249","ST LOUIS SALE EVENT","Store","2000 PREMIER PKWY","","SAINT PETERS","MO - Missouri","63376","314-344-0242","MISCELLANEOUS","74;87;777;65;610;1372","","08/08/2024","38.810815000000005","-90.56506844529684"
"1682","ST LOUIS FLD SVC","Store","2000 PREMIER PKWY","","SAINT PETERS","MO - Missouri","63376","314-486-7617","MISCELLANEOUS","74;87;777;65;610;1372","","08/08/2024","38.810815000000005","-90.56506844529684"
"523","CAPE GIRARDEAU MO","Store","3026 William St","","Cape Girardeau","MO - Missouri","63703","573-335-6729","MM 394 Cape Girard","74;87;777;65;610;1372","","11/28/2024","37.30169685","-89.5696185154698"
"36","INDEPENDENCE MO","Store","19110 E 39th St S","","Independence","MO - Missouri","64057","816-795-9162","MM 392 115th & Met","74;77;777;65;610;1372","","11/28/2024","39.05016835","-94.35492937896939"
"370","LEES SUMMIT MO","Store","1608 NW Chipman Rd","","Lees Summit","MO - Missouri","64081","816-524-1744","MM 392 115th & Met","74;77;777;65;610;1372","","11/28/2024","38.9303119","-94.4074059"
"1265","BARRYWOODS CRSSNG MO","Store","8321 NW Roanridge Rd","","Kansas City","MO - Missouri","64151","816-957-9144","MM 392 115th & Met","74;77;777;65;610;1372","","11/28/2024","39.244594","-94.6546997"
"1501","TIFFANY SPRINGS MO","Store","9130 N Skyview Ave","","Kansas City","MO - Missouri","64154","816-584-2776","MISCELLANEOUS","74;77;777;65;610;1372","03/02/2024","08/09/2024","0.0","0.0"
"768","LIBERTY MO","Store","8500 N Flintlock Rd","","Kansas City","MO - Missouri","64157","816-407-9337","MM 392 115th & Met","74;77;777;65;610;1372","","11/28/2024","39.24621675","-94.46752075486597"
"613","ST JOSEPH MO","Store","5201 N Belt Hwy","Ste 129","Saint Joseph","MO - Missouri","64506","816-671-1345","MISCELLANEOUS","74;77;777;65;610;1372","03/04/2023","08/08/2024","39.812612","-94.81193487229105"
"346","JOPLIN MO","Store","3117 Turkey Creek Blvd","","Joplin","MO - Missouri","64801","417-659-9652","MM 388 Battlefield","74;77;777;65;610;1372","","11/28/2024","0.0","0.0"
"1102","JEFFERSON CITY MO","Store","3225 Missouri Blvd","","Jefferson City","MO - Missouri","65109","573-893-8410","MISCELLANEOUS","74;77;777;65;610;1372","10/30/2021","08/08/2024","38.5805928","-92.2404584"
"602","COLUMBIA MO","Store","2001 W Worley St","Ste 140","Columbia","MO - Missouri","65203","573-447-3044","MM 395 Columbia","74;77;777;65;610;1372","","11/28/2024","38.96297065","-92.36999746761886"
"1793","BRANSON MO","Store","977 Branson Hills Pkwy","","Branson","MO - Missouri","65616","417-336-6979","MM 388 Battlefield","74;77;777;65;610;1372","","11/28/2024","36.6676718","-93.22493270982599"
"52","BATTLEFIELD MO","Store","3450 S Glenstone Ave","","Springfield","MO - Missouri","65804","417-886-5118","MM 388 Battlefield","74;77;777;65;610;1372","","11/28/2024","37.1506548","-93.2572594"
"2404","CONNECT CALL CENTER","Store","1720 E Primrose St","","Springfield","MO - Missouri","65804","417-889-2974","MISCELLANEOUS","78;70;777;65;610;1372","","08/08/2024","37.1474416","-93.26350772817835"
"837","LAWRENCE KS","Store","2020 W 31st St","","Lawrence","KS - Kansas","66046","785-843-0657","MM 385 Topeka","74;77;777;65;610;1372","","11/28/2024","38.9298851","-95.2589648745141"
"277","OVERLAND PARK KS","Store","11525 Metcalf Ave","RM 277","Overland Park","KS - Kansas","66210","913-663-1291","MM 392 115th & Met","74;77;777;65;610;1372","","11/28/2024","38.916856800000005","-94.6668256913946"
"39","OAK PARK KS","Store","9301 Quivira Rd","","Overland Park","KS - Kansas","66215","913-894-0055","MM 392 115th & Met","74;77;777;65;610;1372","","11/28/2024","38.95959795","-94.72261274763744"
"3113","IHA MARKET 13","Store","9860 QUIVIRA RD","","LENEXA","KS - Kansas","66215","888-237-8289","MISCELLANEOUS","74;87;777;65;610;1372","05/02/2024","08/08/2024","38.949956808470354","-94.72368340162951"
"1683","KANSAS CITY FLD SVC","Store","9301 QUIVARA","","OVERLAND PARK","KS - Kansas","66225","913-238-0527","MISCELLANEOUS","74;77;777;65;610;1372","","08/08/2024","0.0","0.0"
"1101","MANHATTAN KS","Store","329 Tuttle Creek Blvd","","Manhattan","KS - Kansas","66502","785-539-2674","MM 385 Topeka","74;77;777;65;610;1372","","11/28/2024","39.1823282","-96.55925017542441"
"48","TOPEKA KS","Store","1600 SW Wanamaker Rd","","Topeka","KS - Kansas","66604","785-272-0502","MM 385 Topeka","74;77;777;65;610;1372","","11/28/2024","39.03746425","-95.76050472378493"
"1513","NORTHWEST WICHITA KS","Store","2441 N Maize Rd","Ste 2401","Wichita","KS - Kansas","67205","316-524-2079","MM 387 Wichita","75;77;777;65;67;1373","","11/28/2024","37.7299337","-97.4663233"
"51","EAST WICHITA KS","Store","2111 North Rock Rd","Ste 121","Wichita","KS - Kansas","67206","316-684-5026","MM 387 Wichita","75;77;777;65;67;1373","","11/28/2024","37.7217688","-97.2466009"
"1093","PAPILLION NE","Store","7949 Towne Center Pkwy","","Papillion","NE - Nebraska","68046","402-331-1847","MISCELLANEOUS","78;77;777;65;610;1372","03/04/2023","08/08/2024","41.137221010885014","-96.03002039707508"
"206","OMAHA EAST NE","Store","115 N 76th St","","Omaha","NE - Nebraska","68114","402-399-9601","MM 389 West Omaha","78;77;777;65;610;1372","","11/28/2024","41.2606771","-96.0306883"
"240","WEST OMAHA NE","Store","333 N 170th St","","Omaha","NE - Nebraska","68118","402-289-5389","MM 389 West Omaha","78;77;777;65;610;1372","","11/28/2024","41.26163795","-96.18021379562748"
"50","LINCOLN NE","Store","6919 O Street","","Lincoln","NE - Nebraska","68510","402-473-2099","MM 386 Lincoln","78;77;777;65;610;1372","","11/28/2024","40.81255185","-96.625929931776"
"1034","GRAND ISLAND NE","Store","3404 W 13th St","Ste 174A","Grand Island","NE - Nebraska","68803","308-382-0182","MM 386 Lincoln","78;77;777;65;610;1372","","11/28/2024","40.93402855","-98.38045446957756"
"572","VETERANS BLVD LA","Store","6205 Veterans Memorial Blvd","","Metairie","LA - Louisiana","70003","504-780-0172","MM 590 Vet Blvd","2607;717;777;65;68;1372","","11/28/2024","30.00565045","-90.21113925398132"
"373","WEST BANK LA","Store","1601 Westbank Expy","Ste A","Harvey","LA - Louisiana","70058","504-364-0411","MM 590 Vet Blvd","2607;717;777;65;68;1372","","11/28/2024","29.9054464","-90.0679714"
"1456","HARAHAN LA","Store","1138 S Clearview Pkwy","","New Orleans","LA - Louisiana","70123","504-731-2933","MM 590 Vet Blvd","2607;717;777;65;68;1372","","11/28/2024","0.0","0.0"
"943","HOUMA LA","Store","1640 Martin Luther King Blvd","Ste B","Houma","LA - Louisiana","70360","985-853-2455","MM 590 Vet Blvd","2607;717;777;65;68;1372","","11/28/2024","29.6116169","-90.7508877"
"1388","HAMMOND LA","Store","2020 Hammond Square Dr","","Hammond","LA - Louisiana","70403","985-340-2399","MM 591 Covington","2607;717;777;65;68;1372","","11/28/2024","30.480573","-90.460396"
"612","COVINGTON LA","Store","69344 Highway 21","","Covington","LA - Louisiana","70433","985-892-2457","MM 591 Covington","2607;717;777;65;68;1372","","11/28/2024","30.44437125","-90.13719446661753"
"3117","IHA MARKET 17","Store","19500 HELNBIRG RD","STE A","COVINGTON","LA - Louisiana","70433","800-548-0828","MISCELLANEOUS","718;717;777;65;618;1372","05/02/2024","08/08/2024","0.0","0.0"
"380","SLIDELL LA","Store","200 Town Center Pkwy","","Slidell","LA - Louisiana","70458","985-639-2239","MM 591 Covington","2607;717;777;65;68;1372","","11/28/2024","30.2681243","-89.757755"
"347","LAFAYETTE LA","Store","5635 Johnston St","","Lafayette","LA - Louisiana","70503","337-216-0501","MM 587 Lafayette","2607;77;777;65;68;1372","","11/28/2024","30.175710549999998","-92.0746301067108"
"1080","LAKE CHARLES LA","Store","715 W Prien Lake Rd","","Lake Charles","LA - Louisiana","70601","337-474-1196","MM 587 Lafayette","2607;77;777;65;68;1372","","11/28/2024","30.197864250000002","-93.23108437853747"
"1157","MILLERVILLE LA","Store","1977 Millerville Rd","","Baton Rouge","LA - Louisiana","70816","225-226-1559","MM 589 Baton Rouge","2607;77;777;65;68;1372","","11/28/2024","30.4418419","-91.0220476"
"495","BATON ROUGE LA","Store","5913 Bluebonnet Blvd","","Baton Rouge","LA - Louisiana","70836","225-761-8032","MM 589 Baton Rouge","2607;77;777;65;68;1372","","11/28/2024","30.392729250000002","-91.08420810958043"
"363","SHREVEPORT LA","Store","7080 Youree Dr","","Shreveport","LA - Louisiana","71105","318-524-2876","MM 588 Shreveport","2609;77;777;65;2679;1373","","11/28/2024","32.4407919","-93.7205177"
"1462","BOSSIER CITY LA","Store","2641 Beene Blvd","","Bossier City","LA - Louisiana","71111","318-741-1033","MM 588 Shreveport","2609;77;777;65;2679;1373","","11/28/2024","32.5586965","-93.7091297"
"1507","MONROE LA","Store","4429 Pecanland Mall Dr","Ste 1","Monroe","LA - Louisiana","71203","318-388-1045","MM 588 Shreveport","2609;77;777;65;2679;1373","","11/28/2024","32.4985515","-92.0673709"
"2507","ALEXANDRIA LA","Store","2657 S Macarthur Dr","","Alexandria","LA - Louisiana","71301","318-427-7689","MM 587 Lafayette","2607;77;777;65;68;1372","","11/28/2024","31.27102525","-92.45904781264896"
"1800","HOT SPRINGS AR","Store","1462 Higdon Ferry Rd","","Hot Springs","AR - Arkansas","71913","501-321-3999","MM 391 W Lit Rock","2609;77;777;65;2679;1373","","11/28/2024","34.467542449999996","-93.07227025982797"
"1438","CONWAY AR","Store","600 Elsinger Blvd","","Conway","AR - Arkansas","72032","501-328-3147","MM 391 W Lit Rock","2609;77;777;65;2679;1373","","11/28/2024","35.0863205","-92.41130327250517"
"222","NORTH LITTLE ROCK AR","Store","4229 E McCain Blvd","","North Little Rock","AR - Arkansas","72117","501-955-2109","MM 391 W Lit Rock","2609;77;777;65;2679;1373","","11/28/2024","34.79128165","-92.22103984238993"
"275","WEST LITTLE ROCK AR","Store","11800 Chenal Pkwy","","Little Rock","AR - Arkansas","72211","501-227-4177","MM 391 W Lit Rock","2609;77;777;65;2679;1373","","11/28/2024","34.74978915","-92.40565496405736"
"8213","SatRtl Arkansas St","Store","2106 E Johnson Ave","Ste 400","Jonesboro","AR - Arkansas","72401","999-999-9999","MISCELLANEOUS","74;77;777;65;610;1372","01/20/2024","07/06/2024","35.84661587910532","-90.67898745409235"
"351","FAYETTEVILLE AR","Store","464 E Joyce Blvd","","Fayetteville","AR - Arkansas","72703","479-973-9524","MM 401 Rogers","74;77;777;65;610;1372","","11/28/2024","36.124937450000004","-94.15066586780614"
"1148","ROGERS AR","Store","2220 Promenade Blvd","","Rogers","AR - Arkansas","72758","479-619-2301","MM 401 Rogers","74;77;777;65;610;1372","","11/28/2024","36.30454965","-94.17953590048836"
"2251","EARTH CITY FLD SRV","Store","2220 S Promenade Blvd","","Rogers","AR - Arkansas","72758","999-999-9999","MISCELLANEOUS","74;87;777;65;610;1372","","08/08/2024","36.33295798511067","-94.17511984717093"
"248","FORT SMITH AR","Store","4195 Phoenix Ave","","Fort Smith","AR - Arkansas","72903","479-709-8939","MM 401 Rogers","75;77;777;65;67;1373","","11/28/2024","35.340443","-94.38502429926025"
"875","NORMAN OK","Store","400 26th Ave NW","","Norman","OK - Oklahoma","73069","405-573-9613","MM 417 Norman","75;77;777;65;67;1373","","11/28/2024","35.22262975","-97.48286761053006"
"1427","MIDWEST CITY OK","Store","7231 SE 29th St","","Midwest City","OK - Oklahoma","73110","405-733-4289","MM 416 Quail Sprgs","75;77;777;65;67;1373","","11/28/2024","35.43733005","-97.39830482435374"
"220","OKLAHOMA CTY CENT OK","Store","5801 N May Ave","Centennial Plaza Shopping Ctr","Oklahoma City","OK - Oklahoma","73112","405-840-3796","MM 416 Quail Sprgs","75;77;777;65;67;1373","","11/28/2024","35.5305246","-97.56679638151056"
"1419","OKLAHOMA CITY W OK","Store","6421 SW 3rd St","","Oklahoma City","OK - Oklahoma","73128","405-440-1732","MM 416 Quail Sprgs","75;77;777;65;67;1373","","11/28/2024","35.463063","-97.62876874636757"
"646","QUAIL SPRINGS OK","Store","2135 W Memorial Rd","","Oklahoma City","OK - Oklahoma","73134","405-752-0295","MM 416 Quail Sprgs","75;77;777;65;67;1373","","11/28/2024","35.6110446","-97.5514910032568"
"219","OKLAHOMA CITY S OK","Store","1409 W I 240 Service Rd","","Oklahoma City","OK - Oklahoma","73159","405-682-7339","MM 417 Norman","75;77;777;65;67;1373","","11/28/2024","0.0","0.0"
"1787","MOORE OK","Store","2700 S Service Rd","","Moore","OK - Oklahoma","73160","405-912-9789","MM 417 Norman","75;77;777;65;67;1373","","11/28/2024","0.0","0.0"
"2491","ARDMORE SEC MKT WH","Store","3211 PRAIRIE VALLEY RD","","ARDMORE","OK - Oklahoma","73401","999-999-9999","MISCELLANEOUS","75;77;777;65;67;1372","","08/08/2024","34.20197483937213","-97.16655534891855"
"1401","OWASSO OK","Store","9055 N 121st East Ave","","Owasso","OK - Oklahoma","74055","918-272-5119","MM 411 Tulsa","75;77;777;65;67;1373","","11/28/2024","36.2905292","-95.83966587182718"
"2503","STILLWATER OK","Store","1940 N Perkins Rd","","Stillwater","OK - Oklahoma","74075","405-332-7739","MM 416 Quail Sprgs","75;77;777;65;67;1373","","11/28/2024","36.14148265","-97.05404099664798"
"1499","TULSA HILLS OK","Store","7308 S Olympia Ave","","Tulsa","OK - Oklahoma","74132","918-445-5242","MM 411 Tulsa","75;77;777;65;67;1373","","11/28/2024","36.0584408","-96.00490807680495"
"221","TULSA OK","Store","10303 E 71st St","","Tulsa","OK - Oklahoma","74133","918-250-6819","MM 411 Tulsa","75;77;777;65;67;1373","","11/28/2024","36.063803","-95.8607914"
"3118","IHA MARKET 18","Store","10303 E 71ST ST","","TULSA","OK - Oklahoma","74133","800-548-0828","MISCELLANEOUS","75;77;777;65;67;1372","05/02/2024","08/08/2024","36.063803","-95.8607914"
"762","TULSA MIDTOWN OK","Store","5520 E Skelly Dr","","Tulsa","OK - Oklahoma","74135","918-622-0024","MM 411 Tulsa","75;77;777;65;67;1373","","11/28/2024","36.0998106","-95.91427605637341"
"1780","ALLEN TX","Store","190 E Stacy Rd","Bldg 3000","Allen","TX - Texas","75002","469-675-8924","MM 408 Frisco","75;77;777;65;67;1373","","11/28/2024","33.1278616","-96.6557411"
"67","FLOWER MOUND SERVICE","Store","609 Enterprise Dr","STE 500","Flower Mound","TX - Texas","75028","972-691-6808","Dallas/East TX","75;77;72;65;67","","08/28/2024","32.98589375","-97.0354486"
"926","BStock 3PL Location","Store","500 Enterprise Dr","","Flower Mound","TX - Texas","75028","999-999-9999","MISCELLANEOUS","718;717;777;65;618;1372","","07/02/2024","32.98711244483307","-97.0359021139751"
"1038","FLOWER MOUND TX","Store","6060 Long Prairie Rd","Ste 500","Flower Mound","TX - Texas","75028","972-874-0965","MM 414 Lewisville","75;77;777;65;67;1373","","11/28/2024","33.0695444","-97.0808254"
"1239","DALLAS SALE EVENT","Store","609 Enterprise Rd","Ste 400","Flower Mound","TX - Texas","75028","972-691-6308","MISCELLANEOUS","75;77;777;65;67;1372","","08/08/2024","0.0","0.0"
"1317","DEALTREE MCKINNEY","Store","609 Enterprise Rd","Ste 100","Flower Mound","TX - Texas","75028","999-999-9999","MISCELLANEOUS","75;77;777;65;67;1372","","08/08/2024","0.0","0.0"
